[2025-12-11T09:58:04.454+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-12-11T09:58:04.512+0000] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: crawl_etl_itjob.crawl_data scheduled__2025-12-09T02:00:00+00:00 [queued]>
[2025-12-11T09:58:04.526+0000] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: crawl_etl_itjob.crawl_data scheduled__2025-12-09T02:00:00+00:00 [queued]>
[2025-12-11T09:58:04.527+0000] {taskinstance.py:2867} INFO - Starting attempt 1 of 2
[2025-12-11T09:58:04.543+0000] {taskinstance.py:2890} INFO - Executing <Task(BashOperator): crawl_data> on 2025-12-09 02:00:00+00:00
[2025-12-11T09:58:04.552+0000] {standard_task_runner.py:72} INFO - Started process 41 to run task
[2025-12-11T09:58:04.559+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'crawl_etl_itjob', 'crawl_data', 'scheduled__2025-12-09T02:00:00+00:00', '--job-id', '353', '--raw', '--subdir', 'DAGS_FOLDER/Crawl_ETL_ITJob.py', '--cfg-path', '/tmp/tmpo4360slr']
[2025-12-11T09:58:04.562+0000] {standard_task_runner.py:105} INFO - Job 353: Subtask crawl_data
[2025-12-11T09:58:04.596+0000] {warnings.py:109} WARNING - /home/***/.local/lib/python3.8/site-packages/***/settings.py:209: DeprecationWarning: The sql_alchemy_conn option in [core] has been moved to the sql_alchemy_conn option in [database] - the old setting has been used, but please update your config.
  SQL_ALCHEMY_CONN = conf.get("database", "SQL_ALCHEMY_CONN")

[2025-12-11T09:58:04.721+0000] {task_command.py:467} INFO - Running <TaskInstance: crawl_etl_itjob.crawl_data scheduled__2025-12-09T02:00:00+00:00 [running]> on host a1de7f96d4f1
[2025-12-11T09:58:04.722+0000] {warnings.py:109} WARNING - /home/***/.local/lib/python3.8/site-packages/***/settings.py:470: DeprecationWarning: The sql_alchemy_conn option in [core] has been moved to the sql_alchemy_conn option in [database] - the old setting has been used, but please update your config.
  if conf.get("database", "sql_alchemy_conn") == "none://":

[2025-12-11T09:58:05.025+0000] {taskinstance.py:3134} INFO - Exporting env vars: AIRFLOW_CTX_DAG_EMAIL='dinhhoa0102@gmail.com' AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='crawl_etl_itjob' AIRFLOW_CTX_TASK_ID='crawl_data' AIRFLOW_CTX_EXECUTION_DATE='2025-12-09T02:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-12-09T02:00:00+00:00'
[2025-12-11T09:58:05.027+0000] {taskinstance.py:732} INFO - ::endgroup::
[2025-12-11T09:58:05.058+0000] {subprocess.py:78} INFO - Tmp dir root location: /tmp
[2025-12-11T09:58:05.060+0000] {subprocess.py:88} INFO - Running command: ['/bin/bash', '-c', 'docker exec spark-submit bash -c "xvfb-run -a python3 /opt/spark/scripts/Crawl_Data.py"']
[2025-12-11T09:58:05.092+0000] {subprocess.py:99} INFO - Output:
[2025-12-11T09:58:07.536+0000] {subprocess.py:106} INFO -  Bắt đầu crawl ITviec...
[2025-12-11T10:03:59.648+0000] {subprocess.py:106} INFO - 
[2025-12-11T10:03:59.649+0000] {subprocess.py:106} INFO -  Đang crawl trang 25...
[2025-12-11T10:04:08.649+0000] {subprocess.py:106} INFO -  Trang 25 - Job 1/20 | React Developer | 🔗 https://itviec.com/it-jobs/react-developer-annam-software-company-2345?lab_feature=preview_jd_page
[2025-12-11T10:04:09.102+0000] {subprocess.py:106} INFO -  Trang 25 - Job 2/20 | React Developer | 🔗 https://itviec.com/it-jobs/frontend-developer-da-nang-hcmc-with-sign-on-bonus-mgm-technology-partners-vietnam-3459?lab_feature=preview_jd_page
[2025-12-11T10:04:09.510+0000] {subprocess.py:106} INFO -  Trang 25 - Job 3/20 | Frontend Developer (Da Nang, HCMC - with Sign-on Bonus) | 🔗 https://itviec.com/it-jobs/senior-mobile-developer-ionic-javascript-insurance-hitachi-digital-services-1749?lab_feature=preview_jd_page
[2025-12-11T10:04:09.800+0000] {subprocess.py:106} INFO -  Trang 25 - Job 4/20 | Senior Mobile Developer ( Ionic/Javascript/ Insurance) | 🔗 https://itviec.com/it-jobs/senior-mobile-developer-ionic-javascript-insurance-hitachi-digital-services-1749?lab_feature=preview_jd_page
[2025-12-11T10:04:10.081+0000] {subprocess.py:106} INFO -  Trang 25 - Job 5/20 | Data Platform Operations (Database, Oracle) | 🔗 https://itviec.com/it-jobs/data-platform-operations-database-oracle-abbank-5034?lab_feature=preview_jd_page
[2025-12-11T10:04:10.408+0000] {subprocess.py:106} INFO -  Trang 25 - Job 6/20 | Senior QC Engineer (Automation Focus) | 🔗 https://itviec.com/it-jobs/devops-engineer-change-tracking-operations-inventory-beyondsoft-technology-vietnam-company-limited-0722/content?job_index=5&locale=en&page=25
[2025-12-11T10:04:10.708+0000] {subprocess.py:106} INFO -  Trang 25 - Job 7/20 | DevOps Engineer (Change Tracking/Operations/Inventory) | 🔗 https://itviec.com/it-jobs/devops-engineer-change-tracking-operations-inventory-beyondsoft-technology-vietnam-company-limited-0722?lab_feature=preview_jd_page
[2025-12-11T10:04:10.977+0000] {subprocess.py:106} INFO -  Trang 25 - Job 8/20 | Project Manager (Business Analyst/Agile/Scrum/Jira) | 🔗 https://itviec.com/it-jobs/project-manager-business-analyst-agile-scrum-jira-phu-hung-securities-phs-5140?lab_feature=preview_jd_page
[2025-12-11T10:04:11.260+0000] {subprocess.py:106} INFO -  Trang 25 - Job 9/20 | .NET Developer (C#, Javascript, HTML5) | 🔗 https://itviec.com/it-jobs/net-developer-c-javascript-html5-tong-cong-ty-co-phan-bao-hiem-sai-gon-ha-noi-bsh-5704?lab_feature=preview_jd_page
[2025-12-11T10:04:11.569+0000] {subprocess.py:106} INFO -  Trang 25 - Job 10/20 | Fullstack (Nodejs/React) | 🔗 https://itviec.com/it-jobs/fullstack-nodejs-react-softflex-llc-co-ltd-3115?lab_feature=preview_jd_page
[2025-12-11T10:04:11.996+0000] {subprocess.py:106} INFO -  Trang 25 - Job 11/20 | Senior UI Designer (10 headcounts) | 🔗 https://itviec.com/it-jobs/java-developer-10-headcounts-posco-dx-vietnam-3753/content?job_index=10&locale=en&page=25
[2025-12-11T10:04:12.526+0000] {subprocess.py:106} INFO -  Trang 25 - Job 12/20 | Java Developer (10 headcounts) | 🔗 https://itviec.com/it-jobs/da-nang-ho-chi-minh-scrum-master-one-tech-stop-vietnam-company-ltd-2403?lab_feature=preview_jd_page
[2025-12-11T10:04:12.903+0000] {subprocess.py:106} INFO -  Trang 25 - Job 13/20 | [Da Nang & Ho Chi Minh] Scrum Master | 🔗 https://itviec.com/it-jobs/vcx-devops-engineer-cloud-ci-cd-viettel-group-3341/content?job_index=12&locale=en&page=25
[2025-12-11T10:04:13.215+0000] {subprocess.py:106} INFO -  Trang 25 - Job 14/20 | VCX - DevOps Engineer (Cloud & CI/CD) | 🔗 https://itviec.com/it-jobs/vcx-devops-engineer-cloud-ci-cd-viettel-group-3341?lab_feature=preview_jd_page
[2025-12-11T10:04:13.473+0000] {subprocess.py:106} INFO -  Trang 25 - Job 15/20 | Hybrid - QA Lead (QA QC, Tester, API/SQL) | 🔗 https://itviec.com/it-jobs/hybrid-qa-lead-qa-qc-tester-api-sql-mealsuite-5613?lab_feature=preview_jd_page
[2025-12-11T10:04:13.757+0000] {subprocess.py:106} INFO -  Trang 25 - Job 16/20 | System Engineer (C, C++, C#, Linux, Docker) | 🔗 https://itviec.com/it-jobs/system-engineer-c-c-c-linux-docker-samsung-electronics-hcmc-ce-complex-4252?lab_feature=preview_jd_page
[2025-12-11T10:04:14.032+0000] {subprocess.py:106} INFO -  Trang 25 - Job 17/20 | Data Engineer (SQL/ Python/ Cloud) | 🔗 https://itviec.com/it-jobs/data-engineer-sql-python-cloud-megazone-4428?lab_feature=preview_jd_page
[2025-12-11T10:04:14.344+0000] {subprocess.py:106} INFO -  Trang 25 - Job 18/20 | Senior AI Engineer (Computer Vision/NPL/LLM) | 🔗 https://itviec.com/it-jobs/senior-ai-engineer-computer-vision-npl-llm-mb-bank-0809?lab_feature=preview_jd_page
[2025-12-11T10:04:14.677+0000] {subprocess.py:106} INFO -  Trang 25 - Job 19/20 | Head of Computer Vision Technology Department | 🔗 https://itviec.com/it-jobs/senior-python-engineer-fastapi-sql-nosql-git-pascal-software-4815/content?job_index=18&locale=en&page=25
[2025-12-11T10:04:15.022+0000] {subprocess.py:106} INFO -  Trang 25 - Job 20/20 | Senior Python Engineer (FastAPI, SQL, NoSQL, Git) | 🔗 https://itviec.com/it-jobs/senior-python-engineer-fastapi-sql-nosql-git-pascal-software-4815?lab_feature=preview_jd_page
[2025-12-11T10:04:15.023+0000] {subprocess.py:106} INFO - 
[2025-12-11T10:04:15.024+0000] {subprocess.py:106} INFO -  Đang crawl trang 26...
[2025-12-11T10:04:23.698+0000] {subprocess.py:106} INFO -  Trang 26 - Job 1/20 | Devops Engineer | 🔗 https://itviec.com/it-jobs/devops-engineer-viettel-group-5216?lab_feature=preview_jd_page
[2025-12-11T10:04:23.910+0000] {subprocess.py:106} INFO -  Trang 26 - Job 2/20 | Devops Engineer | 🔗 https://itviec.com/it-jobs/devops-engineer-viettel-group-5216?lab_feature=preview_jd_page
[2025-12-11T10:04:24.142+0000] {subprocess.py:106} INFO -  Trang 26 - Job 3/20 | IT Governance Officer | 🔗 https://itviec.com/it-jobs/it-governance-officer-cong-ty-co-phan-chung-khoan-kis-viet-nam-2408?lab_feature=preview_jd_page
[2025-12-11T10:04:24.395+0000] {subprocess.py:106} INFO -  Trang 26 - Job 4/20 | IDC - Software Engineer | 🔗 https://itviec.com/it-jobs/idc-software-engineer-viettel-group-0840?lab_feature=preview_jd_page
[2025-12-11T10:04:24.663+0000] {subprocess.py:106} INFO -  Trang 26 - Job 5/20 | VCX - System Admin (Linux, Unix, Windows, Python) | 🔗 https://itviec.com/it-jobs/vcx-system-admin-linux-unix-windows-python-viettel-group-0824?lab_feature=preview_jd_page
[2025-12-11T10:04:24.913+0000] {subprocess.py:106} INFO -  Trang 26 - Job 6/20 | Engineering Manager (Go/RoR/JS, Backend focus) | 🔗 https://itviec.com/it-jobs/engineering-manager-go-ror-js-backend-focus-andpad-vietnam-co-ltd-4557?lab_feature=preview_jd_page
[2025-12-11T10:04:25.168+0000] {subprocess.py:106} INFO -  Trang 26 - Job 7/20 | Senior Golang Developer (Backend, AWS, MySQL) | 🔗 https://itviec.com/it-jobs/senior-golang-developer-backend-aws-mysql-andpad-vietnam-co-ltd-2830?lab_feature=preview_jd_page
[2025-12-11T10:04:25.417+0000] {subprocess.py:106} INFO -  Trang 26 - Job 8/20 | Principal Frontend Engineer (ReactJS/VueJS) | 🔗 https://itviec.com/it-jobs/principal-frontend-engineer-reactjs-vuejs-andpad-vietnam-co-ltd-4450?lab_feature=preview_jd_page
[2025-12-11T10:04:25.701+0000] {subprocess.py:106} INFO -  Trang 26 - Job 9/20 | Lead Data Engineer (Azure, ETL) | 🔗 https://itviec.com/it-jobs/lead-data-engineer-azure-etl-viet-thai-international-5607?lab_feature=preview_jd_page
[2025-12-11T10:04:25.944+0000] {subprocess.py:106} INFO -  Trang 26 - Job 10/20 | Full Stack Developer (Python,FastAPI,React,Javascript) | 🔗 https://itviec.com/it-jobs/full-stack-developer-python-fastapi-react-javascript-beyondsoft-technology-vietnam-company-limited-1137?lab_feature=preview_jd_page
[2025-12-11T10:04:26.144+0000] {subprocess.py:106} INFO -  Trang 26 - Job 11/20 | Senior Data Engineer | 🔗 https://itviec.com/it-jobs/senior-data-engineer-one-mount-group-4641?lab_feature=preview_jd_page
[2025-12-11T10:04:26.364+0000] {subprocess.py:106} INFO -  Trang 26 - Job 12/20 | Senior Linux Embedded (C language, C++) - From 2000$ | 🔗 https://itviec.com/it-jobs/senior-linux-embedded-c-language-c-from-2000-jeisys-medical-viet-nam-3725?lab_feature=preview_jd_page
[2025-12-11T10:04:26.604+0000] {subprocess.py:106} INFO -  Trang 26 - Job 13/20 | Business Analyst | 🔗 https://itviec.com/it-jobs/business-analyst-bao-hiem-tasco-0158?lab_feature=preview_jd_page
[2025-12-11T10:04:26.813+0000] {subprocess.py:106} INFO -  Trang 26 - Job 14/20 | Application Security Engineer | 🔗 https://itviec.com/it-jobs/application-security-engineer-ssi-securities-corporation-0627?lab_feature=preview_jd_page
[2025-12-11T10:04:27.016+0000] {subprocess.py:106} INFO -  Trang 26 - Job 15/20 | SOC Manager | 🔗 https://itviec.com/it-jobs/soc-manager-ssi-securities-corporation-5910?lab_feature=preview_jd_page
[2025-12-11T10:04:27.287+0000] {subprocess.py:106} INFO -  Trang 26 - Job 16/20 | D365 Functional Consultant | 🔗 https://itviec.com/it-jobs/d365-functional-consultant-bosch-global-software-technologies-company-limited-5555?lab_feature=preview_jd_page
[2025-12-11T10:04:27.501+0000] {subprocess.py:106} INFO -  Trang 26 - Job 17/20 | QA Manager (Automation Test, QA QC, English) | 🔗 https://itviec.com/it-jobs/technical-qa-manager-qa-qc-automation-tester-nakivo-2451?lab_feature=preview_jd_page
[2025-12-11T10:04:10.468+0000] {subprocess.py:106} INFO -  Trang 26 - Job 18/20 | Backend Engineer (Java/Kotlin/Spring) - SMARTID/CLIP | 🔗 https://itviec.com/it-jobs/backend-engineer-java-kotlin-spring-smartid-clip-naver-vietnam-4444?lab_feature=preview_jd_page
[2025-12-11T10:04:28.734+0000] {subprocess.py:106} INFO -  Trang 26 - Job 19/20 | PHP Developer - Level Junior/Middle | 🔗 https://itviec.com/it-jobs/business-analyst-cong-ty-co-phan-cong-nghe-proton-3108/content?job_index=18&locale=en&page=26
[2025-12-11T10:04:28.997+0000] {subprocess.py:106} INFO -  Trang 26 - Job 20/20 | Business Analyst | 🔗 https://itviec.com/it-jobs/business-analyst-cong-ty-co-phan-cong-nghe-proton-3108?lab_feature=preview_jd_page
[2025-12-11T10:04:28.998+0000] {subprocess.py:106} INFO - 
[2025-12-11T10:04:28.999+0000] {subprocess.py:106} INFO -  Đang crawl trang 27...
[2025-12-11T10:04:37.731+0000] {subprocess.py:106} INFO -  Trang 27 - Job 1/20 | [Sign-on Bonus] Senior Business Analyst - Up to 1B/year | 🔗 https://itviec.com/it-jobs/sign-on-bonus-senior-business-analyst-up-to-1b-year-crossian-5912?lab_feature=preview_jd_page
[2025-12-11T10:04:38.096+0000] {subprocess.py:106} INFO -  Trang 27 - Job 2/20 | [Sign-on Bonus] Senior Business Analyst - Up to 1B/year | 🔗 https://itviec.com/it-jobs/sign-on-bonus-senior-business-analyst-up-to-1b-year-crossian-5912?lab_feature=preview_jd_page
[2025-12-11T10:04:38.374+0000] {subprocess.py:106} INFO -  Trang 27 - Job 3/20 | Mid/Senior Java Engineer - Hanoi (Microservice, AWS) | 🔗 https://itviec.com/it-jobs/mid-senior-java-engineer-hanoi-microservice-aws-tymex-2410?lab_feature=preview_jd_page
[2025-12-11T10:04:38.631+0000] {subprocess.py:106} INFO -  Trang 27 - Job 4/20 | iOS Engineer - Dictionary | 🔗 https://itviec.com/it-jobs/ios-engineer-dictionary-naver-vietnam-5204?lab_feature=preview_jd_page
[2025-12-11T10:04:38.921+0000] {subprocess.py:106} INFO -  Trang 27 - Job 5/20 | [Remote/Hybrid] Backend Engineer (Golang & NodeJS) | 🔗 https://itviec.com/it-jobs/remote-hybrid-backend-engineer-golang-nodejs-semrush-1024?lab_feature=preview_jd_page
[2025-12-11T10:04:39.227+0000] {subprocess.py:106} INFO -  Trang 27 - Job 6/20 | Sr. Full Stack Software Engineer (Python, JavaScript) | 🔗 https://itviec.com/it-jobs/sr-full-stack-software-engineer-python-javascript-haskoning-vietnam-3424?lab_feature=preview_jd_page
[2025-12-11T10:04:39.562+0000] {subprocess.py:106} INFO -  Trang 27 - Job 7/20 | Frontend Developer (1000-1500$) | 🔗 https://itviec.com/it-jobs/frontend-developer-1000-1500-nitori-digital-base-vietnam-1447?lab_feature=preview_jd_page
[2025-12-11T10:04:39.877+0000] {subprocess.py:106} INFO -  Trang 27 - Job 8/20 | iOS Developer (Middle - Senior level) | 🔗 https://itviec.com/it-jobs/ios-developer-middle-senior-level-datvietvac-1428?lab_feature=preview_jd_page
[2025-12-11T10:04:40.252+0000] {subprocess.py:106} INFO -  Trang 27 - Job 9/20 | Senior/Principal Frontend Engineer (ReactJS/AI) | 🔗 https://itviec.com/it-jobs/backend-developer-ai-golang-mongodb-zyneric-5257?lab_feature=preview_jd_page
[2025-12-11T10:04:40.951+0000] {subprocess.py:106} INFO -  Trang 27 - Job 10/20 |  | 🔗 https://itviec.com/it-jobs/automation-engineer-what3words-1346?lab_feature=preview_jd_page
[2025-12-11T10:04:41.633+0000] {subprocess.py:106} INFO -  Trang 27 - Job 11/20 | Automation Engineer | 🔗 https://itviec.com/it-jobs/backend-engineer-net-deliveree-on-demand-logistics-5413?lab_feature=preview_jd_page
[2025-12-11T10:04:41.984+0000] {subprocess.py:106} INFO -  Trang 27 - Job 12/20 | Backend Engineer (.NET) | 🔗 https://itviec.com/it-jobs/backend-engineer-net-deliveree-on-demand-logistics-5413?lab_feature=preview_jd_page
[2025-12-11T10:04:42.306+0000] {subprocess.py:106} INFO -  Trang 27 - Job 13/20 | Business Analyst | 🔗 https://itviec.com/it-jobs/business-analyst-viettel-software-services-a-member-of-viettel-group-5333?lab_feature=preview_jd_page
[2025-12-11T10:04:42.667+0000] {subprocess.py:106} INFO -  Trang 27 - Job 14/20 | Data Analyst | 🔗 https://itviec.com/it-jobs/data-analyst-viettel-software-services-a-member-of-viettel-group-2031?lab_feature=preview_jd_page
[2025-12-11T10:04:42.927+0000] {subprocess.py:106} INFO -  Trang 27 - Job 15/20 | Talented Developers (C++ or C#) | 🔗 https://itviec.com/it-jobs/talented-developers-c-or-c-koh-young-technology-inc-4322?lab_feature=preview_jd_page
[2025-12-11T10:04:43.265+0000] {subprocess.py:106} INFO -  Trang 27 - Job 16/20 | Automation Tester | 🔗 https://itviec.com/it-jobs/automation-tester-simpson-strong-tie-vietnam-3941?lab_feature=preview_jd_page
[2025-12-11T10:04:43.568+0000] {subprocess.py:106} INFO -  Trang 27 - Job 17/20 | Senior Frontend Sofware Engineer (Web, ReactJS) | 🔗 https://itviec.com/it-jobs/senior-sofware-engineer-web-reactjs-leapxpert-2209?lab_feature=preview_jd_page
[2025-12-11T10:04:43.831+0000] {subprocess.py:106} INFO -  Trang 27 - Job 18/20 | Senior Backend Developer (Python/ Golang, LLM models) | 🔗 https://itviec.com/it-jobs/senior-backend-developer-python-golang-llm-models-olli-0217?lab_feature=preview_jd_page
[2025-12-11T10:04:44.121+0000] {subprocess.py:106} INFO -  Trang 27 - Job 19/20 | Manual Tester (QA QC) | 🔗 https://itviec.com/it-jobs/manual-tester-qa-qc-cong-ty-co-phan-tap-doan-cong-nghe-quang-ich-qig-1913?lab_feature=preview_jd_page
[2025-12-11T10:04:44.401+0000] {subprocess.py:106} INFO -  Trang 27 - Job 20/20 | Senior Android Developer (Kotlin, Java) | 🔗 https://itviec.com/it-jobs/senior-android-developer-kotlin-java-tymex-0131?lab_feature=preview_jd_page
[2025-12-11T10:04:44.402+0000] {subprocess.py:106} INFO - 
[2025-12-11T10:04:44.402+0000] {subprocess.py:106} INFO -  Đang crawl trang 28...
[2025-12-11T10:04:53.171+0000] {subprocess.py:106} INFO -  Trang 28 - Job 1/20 | (Mid/Senior) Full-Stack Engineer (C#, .NET, Javascript) | 🔗 https://itviec.com/it-jobs/mid-senior-full-stack-engineer-c-net-javascript-mitek-viet-nam-3340?lab_feature=preview_jd_page
[2025-12-11T10:04:53.574+0000] {subprocess.py:106} INFO -  Trang 28 - Job 2/20 | (Mid/Senior) Full-Stack Engineer (C#, .NET, Javascript) | 🔗 https://itviec.com/it-jobs/chuyen-vien-cao-cap-phat-trien-phan-mem-senior-net-ssi-securities-corporation-2828/content?job_index=1&locale=en&page=28
[2025-12-11T10:04:53.930+0000] {subprocess.py:106} INFO -  Trang 28 - Job 3/20 | Chuyên viên cao cấp Phát triển phần mềm (Senior .Net) | 🔗 https://itviec.com/it-jobs/chuyen-vien-cao-cap-phat-trien-phan-mem-senior-net-ssi-securities-corporation-2828?lab_feature=preview_jd_page
[2025-12-11T10:04:54.288+0000] {subprocess.py:106} INFO -  Trang 28 - Job 4/20 | Technical Leader (Java, MySQL, Oracle)- Up to 3000$ | 🔗 https://itviec.com/it-jobs/senior-java-backend-developer-shinhan-ds-5433/content?job_index=3&locale=en&page=28
[2025-12-11T10:04:54.746+0000] {subprocess.py:106} INFO -  Trang 28 - Job 5/20 | Senior Java Backend Developer | 🔗 https://itviec.com/it-jobs/application-tester-qa-qc-ai-model-management-platform-megazone-5857?lab_feature=preview_jd_page
[2025-12-11T10:04:55.122+0000] {subprocess.py:106} INFO -  Trang 28 - Job 6/20 | Application Tester(QA QC, AI Model Management Platform) | 🔗 https://itviec.com/it-jobs/senior-ai-engineer-elca-3058/content?job_index=5&locale=en&page=28
[2025-12-11T10:04:55.527+0000] {subprocess.py:106} INFO -  Trang 28 - Job 7/20 | Senior AI Engineer | 🔗 https://itviec.com/it-jobs/junior-tester-tinh-van-consulting-3506?lab_feature=preview_jd_page
[2025-12-11T10:04:55.999+0000] {subprocess.py:106} INFO -  Trang 28 - Job 8/20 | SAP SuccessFactors Techincal Consultant | 🔗 https://itviec.com/it-jobs/sap-successfactors-techincal-consultant-lg-cns-viet-nam-5319?lab_feature=preview_jd_page
[2025-12-11T10:04:56.280+0000] {subprocess.py:106} INFO -  Trang 28 - Job 9/20 | SAP SuccessFactors Techincal Consultant | 🔗 https://itviec.com/it-jobs/sap-successfactors-techincal-consultant-lg-cns-viet-nam-5319?lab_feature=preview_jd_page
[2025-12-11T10:04:56.540+0000] {subprocess.py:106} INFO -  Trang 28 - Job 10/20 | Technical Product Owner (English, Delivery Lead) | 🔗 https://itviec.com/it-jobs/technical-product-owner-english-delivery-lead-cloud-technology-0434?lab_feature=preview_jd_page
[2025-12-11T10:04:56.812+0000] {subprocess.py:106} INFO -  Trang 28 - Job 11/20 | Senior Odoo Developer (Python) | 🔗 https://itviec.com/it-jobs/senior-odoo-developer-python-golden-friend-2449?lab_feature=preview_jd_page
[2025-12-11T10:04:57.108+0000] {subprocess.py:106} INFO -  Trang 28 - Job 12/20 | Senior .NET Developer – working on smart AI solutions | 🔗 https://itviec.com/it-jobs/senior-net-developer-working-on-smart-ai-solutions-manifera-software-development-2130?lab_feature=preview_jd_page
[2025-12-11T10:04:57.438+0000] {subprocess.py:106} INFO -  Trang 28 - Job 13/20 | Fresher & Junior - Software Developer (.NET, Java, C#) | 🔗 https://itviec.com/it-jobs/fresher-junior-software-developer-net-java-c-netcompany-2747?lab_feature=preview_jd_page
[2025-12-11T10:04:57.801+0000] {subprocess.py:106} INFO -  Trang 28 - Job 14/20 | Backend Developer (Golang) | 🔗 https://itviec.com/it-jobs/front-end-web-developer-react-js-next-js-typescript-era-realty-network-0421/content?job_index=13&locale=en&page=28
[2025-12-11T10:04:58.075+0000] {subprocess.py:106} INFO -  Trang 28 - Job 15/20 | Front-End Web Developer (React.js, Next.js, TypeScript) | 🔗 https://itviec.com/it-jobs/front-end-web-developer-react-js-next-js-typescript-era-realty-network-0421?lab_feature=preview_jd_page
[2025-12-11T10:04:58.342+0000] {subprocess.py:106} INFO -  Trang 28 - Job 16/20 | Middle / Senior Data Analyst (Category Analyst) | 🔗 https://itviec.com/it-jobs/middle-senior-data-analyst-category-analyst-droppii-0422?lab_feature=preview_jd_page
[2025-12-11T10:04:59.418+0000] {subprocess.py:106} INFO -  Trang 28 - Job 17/20 | Technical Lead (TypeScript / Python / NodeJS / Java) | 🔗 https://itviec.com/it-jobs/technical-lead-typescript-python-nodejs-java-hds-services-vietnam-0052?lab_feature=preview_jd_page
[2025-12-11T10:04:59.780+0000] {subprocess.py:106} INFO -  Trang 28 - Job 18/20 | Mid - Senior - Lead VueJS AngularJS Developer | 🔗 https://itviec.com/it-jobs/mid-senior-lead-vuejs-angularjs-developer-hitachi-digital-services-1856?lab_feature=preview_jd_page
[2025-12-11T10:05:00.094+0000] {subprocess.py:106} INFO -  Trang 28 - Job 19/20 | Senior Full Stack Engineer (Java, React, TypeScript) | 🔗 https://itviec.com/it-jobs/senior-full-stack-engineer-java-react-typescript-coderpush-5751?lab_feature=preview_jd_page
[2025-12-11T10:05:00.363+0000] {subprocess.py:106} INFO -  Trang 28 - Job 20/20 | Senior QA Automation Engineer (Playwright, Java) | 🔗 https://itviec.com/it-jobs/senior-qa-automation-engineer-playwright-java-motorola-solutions-3959?lab_feature=preview_jd_page
[2025-12-11T10:05:00.364+0000] {subprocess.py:106} INFO - 
[2025-12-11T10:05:00.364+0000] {subprocess.py:106} INFO -  Đang crawl trang 29...
[2025-12-11T10:05:09.468+0000] {subprocess.py:106} INFO -  Trang 29 - Job 1/20 | Firmware Developer | 🔗 https://itviec.com/it-jobs/firmware-developer-motorola-solutions-2027?lab_feature=preview_jd_page
[2025-12-11T10:05:10.292+0000] {subprocess.py:106} INFO -  Trang 29 - Job 2/20 | Firmware Developer | 🔗 https://itviec.com/it-jobs/full-stack-engineer-python-ai-assisted-development-cong-ty-co-phan-giai-phap-cong-nghe-onexapis-5715?lab_feature=preview_jd_page
[2025-12-11T10:05:11.127+0000] {subprocess.py:106} INFO -  Trang 29 - Job 3/20 | Senior Product Owner | 🔗 https://itviec.com/it-jobs/senior-product-owner-droppii-0209?lab_feature=preview_jd_page
[2025-12-11T10:05:11.576+0000] {subprocess.py:106} INFO -  Trang 29 - Job 4/20 | Senior Product Owner | 🔗 https://itviec.com/it-jobs/automation-tester-qa-engineer-selenium-java-ati-jsc-4434?lab_feature=preview_jd_page
[2025-12-11T10:05:11.981+0000] {subprocess.py:106} INFO -  Trang 29 - Job 5/20 | Automation Tester (QA Engineer, Selenium/Java) | 🔗 https://itviec.com/it-jobs/chuyen-vien-kiem-thu-du-lieu-data-tester-mb-bank-4226?lab_feature=preview_jd_page
[2025-12-11T10:05:12.329+0000] {subprocess.py:106} INFO -  Trang 29 - Job 6/20 | Chuyên viên Kiểm thử Dữ liệu - Data Tester | 🔗 https://itviec.com/it-jobs/chuyen-vien-kiem-thu-du-lieu-data-tester-mb-bank-4226?lab_feature=preview_jd_page
[2025-12-11T10:05:12.652+0000] {subprocess.py:106} INFO -  Trang 29 - Job 7/20 | Fullstack Engineer Team Leader (Elixir, Golang, NodeJS) | 🔗 https://itviec.com/it-jobs/fullstack-engineer-team-leader-elixir-golang-nodejs-onpoint-5754?lab_feature=preview_jd_page
[2025-12-11T10:05:12.903+0000] {subprocess.py:106} INFO -  Trang 29 - Job 8/20 | DevOps Engineer (Python, AWS, Linux) | 🔗 https://itviec.com/it-jobs/devops-engineer-python-aws-linux-techcom-securities-2242?lab_feature=preview_jd_page
[2025-12-11T10:05:13.243+0000] {subprocess.py:106} INFO -  Trang 29 - Job 9/20 | Business Analyst AI Solutions | 🔗 https://itviec.com/it-jobs/business-analyst-ai-solutions-maritime-ai-solutions-5110?lab_feature=preview_jd_page
[2025-12-11T10:05:13.665+0000] {subprocess.py:106} INFO -  Trang 29 - Job 10/20 | Middle/ Senior Software Developer (C#, .Net, SQL) | 🔗 https://itviec.com/it-jobs/senior-software-developer-c-net-sql-mitek-viet-nam-2648?lab_feature=preview_jd_page
[2025-12-11T10:05:14.083+0000] {subprocess.py:106} INFO -  Trang 29 - Job 11/20 | Project Manager | 🔗 https://itviec.com/it-jobs/software-developer-java-golang-angular-viettel-software-services-a-member-of-viettel-group-4905/content?job_index=10&locale=en&page=29
